Position,Candidate,Party,Votes,% Vote Share,Registered Votes,Valid Votes,Rejected  Votes,Turnout,constituency,Assembly,Year
4,Abdul Mujeeb Khan,PML-N,1197,1.87,118489,61535,2563,54%,PP-261 Muzaffargarh-XI,Punjab,2008
5,Sardar Ashiq Hussain Gopang,IND,345,0.54,118489,61535,2563,54%,PP-261 Muzaffargarh-XI,Punjab,2008
6,Rana Zia Ahmed Farooqi Advocate,JUI-S,80,0.12,118489,61535,2563,54%,PP-261 Muzaffargarh-XI,Punjab,2008
Winner,Ahmad Ali Aulakh,PML-N,30107,42.39,118270,71026,1560,61%,PP-262 Layyah-I,Punjab,2008
2,Choudhary Muhammad Athar Maqbool,PML,22909,33.25,118270,71026,1560,61%,PP-262 Layyah-I,Punjab,2008
3,Niaz Muhammad Gujjar,PPPP,17865,25.15,118270,71026,1560,61%,PP-262 Layyah-I,Punjab,2008
4,Shoukat Ali Choudhary Gujjar,HDP,145,0.2,118270,71026,1560,61%,PP-262 Layyah-I,Punjab,2008
Winner,Rai Safdar Abbas Bhatti,PPPP,30390,46.19,109034,63671,2122,60%,PP-263 Layyah-II,Punjab,2008
2,Malik Allah Bakhsh Samtia,PML,18297,27.81,109034,63671,2122,60%,PP-263 Layyah-II,Punjab,2008
3,Raja Fayyaz Ahmad Sukhera,PML-N,7113,10.81,109034,63671,2122,60%,PP-263 Layyah-II,Punjab,2008
4,Dr. Malik Javed Iqbal Kanjal,HDP,4462,6.78,109034,63671,2122,60%,PP-263 Layyah-II,Punjab,2008
5,Malik Mushtaq Ahmad Samita,PPP-S,2525,3.84,109034,63671,2122,60%,PP-263 Layyah-II,Punjab,2008
6,Hafiz Muhammad Rab Nawaz Farooqi,MMA,884,1.34,109034,63671,2122,60%,PP-263 Layyah-II,Punjab,2008
Winner,Sardar Qaisar Abbas Khan Magassi,PML-N,34171,50.71,97406,65503,1880,69%,PP-264 Layyah-III,Punjab,2008
2,Sardar Shahab-ub-Din Khan,PML,24757,36.74,97406,65503,1880,69%,PP-264 Layyah-III,Punjab,2008
3,Mahr Muhammad Younis Thind,PPPP,4952,7.35,97406,65503,1880,69%,PP-264 Layyah-III,Punjab,2008
4,Syed Muhammad Subtain Shah,IND,1244,1.85,97406,65503,1880,69%,PP-264 Layyah-III,Punjab,2008
5,Ghulam Abbas Khan,IND,250,0.37,97406,65503,1880,69%,PP-264 Layyah-III,Punjab,2008
6,Ahmad Nawaz Khan,Pasban,99,0.15,97406,65503,1880,69%,PP-264 Layyah-III,Punjab,2008
7,Farrah Nazir Rindhawa,HDP,30,0.04,97406,65503,1880,69%,PP-264 Layyah-III,Punjab,2008
Winner,Mehr Ijaz Ahmad Achlana,PML-N,26151,39.55,104568,64256,1866,63%,PP-265 Layyah-IV,Punjab,2008
2,Malik Noor Nabi Jakhar,PML,19018,28.76,104568,64256,1866,63%,PP-265 Layyah-IV,Punjab,2008
3,Sardar Sajjad Hussain Khan Tangwani alias Sajjan Khan,PPPP,18515,28,104568,64256,1866,63%,PP-265 Layyah-IV,Punjab,2008
4,Sibtey Hassan Tangwani,IND,408,0.62,104568,64256,1866,63%,PP-265 Layyah-IV,Punjab,2008
5,Mehr Saeed Ahmad Melwana,IND,164,0.25,104568,64256,1866,63%,PP-265 Layyah-IV,Punjab,2008
Winner,Iftikhar Ali Khitran Alias Babar Khan,PPPP,27401,39.25,124036,68009,1802,56%,PP-266 Layyah-V,Punjab,2008
2,Razia Begum,PML,24389,34.94,124036,68009,1802,56%,PP-266 Layyah-V,Punjab,2008
3,Mahr Fazal Hussain Sumra,PML-N,15196,21.77,124036,68009,1802,56%,PP-266 Layyah-V,Punjab,2008
4,Muhammad Younis Khan Mirani,MQM,424,0.61,124036,68009,1802,56%,PP-266 Layyah-V,Punjab,2008
5,Malik Abdul Shakoor Siwag,IND,299,0.43,124036,68009,1802,56%,PP-266 Layyah-V,Punjab,2008
6,Rizwan-ul-Haq,IND,247,0.35,124036,68009,1802,56%,PP-266 Layyah-V,Punjab,2008
7,Malik Muhammad Aslam Kanjal Advocate,IND,53,0.08,124036,68009,1802,56%,PP-266 Layyah-V,Punjab,2008
Winner,Makhdoom Syed Iftikhar Hussain Gillani,PML,23578,36.67,159528,61960,2342,40%,PP-267 Bahawalpur-I,Punjab,2008
2,Hassan Askri Sheikh,PPPP,23475,36.51,159528,61960,2342,40%,PP-267 Bahawalpur-I,Punjab,2008
3,Syed Amir Ali Shah,PML-N,9233,14.36,159528,61960,2342,40%,PP-267 Bahawalpur-I,Punjab,2008
4,Malik Yasir Yar Waran,IND,4583,7.13,159528,61960,2342,40%,PP-267 Bahawalpur-I,Punjab,2008
5,Syed Yasir Abbas Bukhari,IND,602,0.94,159528,61960,2342,40%,PP-267 Bahawalpur-I,Punjab,2008
6,Jam Muhammad Yaqoob Jhulan,IND,489,0.76,159528,61960,2342,40%,PP-267 Bahawalpur-I,Punjab,2008
Winner,Sahibzada Muhammad Gazain Abbasi,IND,24822,47.13,155404,51013,1659,34%,PP-268 Bahawalpur-II,Punjab,2008
2,Rafat ur Rehman Rehmani,IND,16016,30.41,155404,51013,1659,34%,PP-268 Bahawalpur-II,Punjab,2008
3,Muhammad Shahzad Sohail Khakwani,PML-N,4749,9.02,155404,51013,1659,34%,PP-268 Bahawalpur-II,Punjab,2008
4,Syed Sardar Hussain,PML,3940,7.48,155404,51013,1659,34%,PP-268 Bahawalpur-II,Punjab,2008
5,Rana Sardar Ahmed Advocate,IND,1320,2.51,155404,51013,1659,34%,PP-268 Bahawalpur-II,Punjab,2008
6,Dr. Akhtar Nawaz Malik,MQM,93,0.18,155404,51013,1659,34%,PP-268 Bahawalpur-II,Punjab,2008
7,Abdul Qayyum Tahir,MMA,73,0.14,155404,51013,1659,34%,PP-268 Bahawalpur-II,Punjab,2008
Winner,Malik Jehan Zeb Warn,IND,23768,36.68,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
2,Malik Khalid Mahmood Baber Warn,PML,22484,34.69,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
3,Sahibzada Mazammal-ur-Rasheed Abbasi,PPPP,13863,21.39,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
4,Haji Abdul Karim Balouch,IND,960,1.48,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
5,Malik Aamir Yar Warn,IND,728,1.12,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
6,Muhammad Masood Ahmed,MQM,641,0.99,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
7,Iftikhar Ahmed Haqqani,MMA,150,0.23,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
8,Syed Yasir Abbas Bukhari,IND,129,0.2,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
9,Allah Din alias Sh.Hakim Ali,IND,126,0.19,168217,62849,1958,39%,PP-269 Bahawalpur-III,Punjab,2008
Winner,Shah Rukh Malik,PPPP,43906,60.09,153364,71073,1988,48%,PP-270 Bahawalpur-IV,Punjab,2008
2,Mian Saif Ullah Awasi,PML,23384,32.01,153364,71073,1988,48%,PP-270 Bahawalpur-IV,Punjab,2008
3,Qari Muhammad Aslam Malik Advocate,MMA,1886,2.58,153364,71073,1988,48%,PP-270 Bahawalpur-IV,Punjab,2008
4,Riaz Ahmed Khan Naji,MQM,1457,1.99,153364,71073,1988,48%,PP-270 Bahawalpur-IV,Punjab,2008
5,Muhammad Usman Farooq Malik,IND,440,0.6,153364,71073,1988,48%,PP-270 Bahawalpur-IV,Punjab,2008
Winner,Zulifiqar Ali,PML-N,28107,52.46,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
2,Muhammad Safdar,PPPP,17385,32.45,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
3,Syed Tabish Alwari,PML,4915,9.17,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
4,Anayat Kareem,IND,1125,2.1,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
5,Dr. Rao Abu Bakar Abdullah,MQM,665,1.24,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
6,Muhammad Usman Farooq Malik,IND,191,0.36,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
7,Jalal-ud-Din Ahmed Bhatti,IND,140,0.26,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
8,Mian Muhammad Attique,IND,126,0.24,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
9,Syed Tatheer-ul-Hassan,IND,87,0.16,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
10,Muhammad Iqbal Azhari,MMA,47,0.09,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
11,Sahibzadi Saira Abbasi Advocate,IND,32,0.06,181933,52820,755,29%,PP-271 Bahawalpur-V,Punjab,2008
Winner,Malik Muhammad Iqbal Channer,PML-N,34246,48.78,182532,68373,1835,38%,PP-272 Bahawalpur-VI,Punjab,2008
2,Ejaz Safdar,PML,18127,25.82,182532,68373,1835,38%,PP-272 Bahawalpur-VI,Punjab,2008
3,Syed Tatheer-ul-Hassan,PPPP,14812,21.1,182532,68373,1835,38%,PP-272 Bahawalpur-VI,Punjab,2008
4,Syed Qasim Maiwati,MQM,734,1.05,182532,68373,1835,38%,PP-272 Bahawalpur-VI,Punjab,2008
5,Muhammad Usman Farooq Malik,IND,288,0.41,182532,68373,1835,38%,PP-272 Bahawalpur-VI,Punjab,2008
